species_name,total_trade_records,total_quantity,num_importers,num_exporters,num_trade_years,avg_quantity_per_trade,trade_diversity,trade_intensity,log_total_quantity,log_trade_records,pathogen_network_degree,avg_neighbor_degree,clustering_coefficient,max_degree_variant,is_pathogen_hub,is_high_risk_reservoir,normalized_degree,high_risk_label
Microhierax caerulescens,31,389.0,12,11,16,12.548387096774194,132,12.548387096774194,5.966146739123692,3.4657359027997265,0,0.0,0.0,0,0,0,0.0,0
Mirounga leonina,284,52325.66,23,24,37,184.24528169014087,552,184.24528169014087,10.865261271607922,5.652489180268651,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,1
Morelia amethistina,4725,33692.0,52,33,45,7.13058201058201,1716,7.13058201058201,10.425045379631145,8.460834457746854,0,0.0,0.0,0,0,0,0.0,0
Morelia bredli,704,22451.931,40,27,43,31.89194744318182,1080,31.89194744318182,10.019176441441477,6.558197802812269,0,0.0,0.0,0,0,0,0.0,0
Myrmecophaga tridactyla,558,3407.0,44,38,48,6.10573476702509,1672,6.10573476702509,8.133880887949207,6.326149473155099,648,566.6743827160494,0.7021581086496079,648,0,1,0.43402545210984594,1
Nasalis larvatus,76,1124.023,17,15,24,14.789776315789473,255,14.789776315789473,7.02555875887398,4.343805421853684,10,496.6,1.0,10,0,0,0.006697923643670462,0
Neoceratodus forsteri,591,12393.0,33,13,46,20.96954314720812,429,20.96954314720812,9.424967763522053,6.3835066348840055,0,0.0,0.0,0,0,0,0.0,0
Neofelis nebulosa,490,1891.0,47,37,48,3.8591836734693876,1739,3.8591836734693876,7.545389749611823,6.19644412779452,590,604.6491525423729,0.8245575666887284,590,0,1,0.39517749497655724,1
Neophema splendida,3205,54868.0,100,38,48,17.119500780031203,3800,17.119500780031203,10.91270380499174,8.072779333169498,0,0.0,0.0,0,0,0,0.0,0
Nomascus leucogenys,70,189.0,17,19,29,2.7,323,2.7,5.247024072160486,4.2626798770413155,111,230.97297297297297,0.8253890253890254,111,0,0,0.07434695244474213,0
Nyctea scandiaca,2947,6111.0,85,45,48,2.0736342042755345,3825,2.0736342042755345,8.718009330846357,7.988882253309227,0,0.0,0.0,0,0,0,0.0,0
Orycteropus afer,52,84.0,15,10,18,1.6153846153846154,150,1.6153846153846154,4.442651256490317,3.970291913552122,0,0.0,0.0,0,0,0,0.0,0
Paleosuchus palpebrosus,2848,59019.5,49,34,48,20.72313904494382,1666,20.72313904494382,10.985640120165552,7.954723334497908,0,0.0,0.0,0,0,0,0.0,0
Pan paniscus,247,11742.0,20,16,37,47.53846153846154,320,47.53846153846154,9.37101259736508,5.5134287461649825,171,315.91812865497076,0.6035775713794289,171,0,0,0.1145344943067649,1
Paradisaea minor,333,1241.0,44,25,42,3.7267267267267266,1100,3.7267267267267266,7.124478262493424,5.811140992976701,0,0.0,0.0,0,0,0,0.0,0
Paradisaea raggiana,387,1553.0,42,13,46,4.012919896640827,546,4.012919896640827,7.348587530927593,5.961005339623274,0,0.0,0.0,0,0,0,0.0,0
Parotia lawesii,20,256.25,6,2,11,12.8125,12,12.8125,5.550048374714159,3.044522437723423,0,0.0,0.0,0,0,0,0.0,0
Phoenicopterus chilensis,513,13121.0,59,30,48,25.57699805068226,1770,25.57699805068226,9.482045489904824,6.2422232654551655,803,537.1855541718555,0.6081247690238911,803,1,1,0.5378432685867381,1
Pholidota spp.,75,956.0,12,15,28,12.746666666666666,180,12.746666666666666,6.863803391452954,4.330733340286331,0,0.0,0.0,0,0,0,0.0,0
Poicephalus gulielmi,4245,124123.0,106,68,48,29.239811542991756,7208,29.239811542991756,11.729036344920257,8.353732642263202,0,0.0,0.0,0,0,0,0.0,0
Polyplectron napoleonis,567,2818.0,55,24,47,4.970017636684303,1320,4.970017636684303,7.9441374911141125,6.342121418721152,0,0.0,0.0,0,0,0,0.0,0
Pongo abelii,406,14300.78,37,32,44,35.223596059113305,1184,35.223596059113305,9.568139284026039,6.008813185442595,97,226.48453608247422,1.0,97,0,0,0.06496985934360348,1
Priodontes maximus,100,181.0,20,25,30,1.81,500,1.81,5.204006687076795,4.61512051684126,0,0.0,0.0,0,0,0,0.0,0
Prionailurus bengalensis,8324,1134759.88,87,60,48,136.3238683325324,5220,136.3238683325324,13.941932508287728,9.027018314848645,137,409.5109489051095,0.5711678832116789,137,0,0,0.09176155391828533,1
Psephotellus chrysopterygius,167,1777.0,22,13,36,10.640718562874252,286,10.640718562874252,7.48324441607385,5.123963979403259,0,0.0,0.0,0,0,0,0.0,0
Psittacus erithacus,68465,3226494.684,220,194,49,47.12619125100416,42680,47.12619125100416,14.986907178684737,11.134092550662734,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,1
Pterocnemia pennata,126,1766.0,26,15,35,14.015873015873016,390,14.015873015873016,7.4770384723196965,4.844187086458591,0,0.0,0.0,0,0,0,0.0,0
Pudu puda,111,514.25,19,12,36,4.632882882882883,228,4.632882882882883,6.244652219770568,4.718498871295094,69,355.6521739130435,1.0,69,0,0,0.046215673141326186,0
Rhea americana,4233,1817869.446,116,55,47,429.45179447200564,6380,429.45179447200564,14.413176289354134,8.350902451694811,341,504.8768328445748,0.7716232534069346,341,0,0,0.22839919624916277,1
Rhinoceros unicornis,856,26576.434722222,41,32,48,31.0472368250257,1312,31.0472368250257,10.187817816030387,6.75343791859778,268,569.955223880597,1.0,268,0,0,0.17950435365036838,1
Rhynochetos jubatus,58,345.3,11,9,24,5.953448275862069,99,5.953448275862069,5.847305451408376,4.07753744390572,0,0.0,0.0,0,0,0,0.0,0
Rucervus duvaucelii,162,1091.0,29,19,41,6.734567901234568,551,6.734567901234568,6.9957661563048505,5.093750200806762,69,355.6521739130435,1.0,69,0,0,0.046215673141326186,0
Rupicola rupicola,84,576.0,20,18,27,6.857142857142857,360,6.857142857142857,6.3578422665081,4.442651256490317,274,543.8284671532847,1.0,274,0,0,0.18352310783657066,0
Spheniscus demersus,815,13430.5,56,35,48,16.479141104294477,1960,16.479141104294477,9.505357973526111,6.704414354964107,601,602.0931780366057,0.8101719356627842,601,0,1,0.4025452109845948,1
Sus salvanius,25,176950.0,6,8,9,7078.0,48,7078.0,12.083628137071571,3.258096538021482,0,0.0,0.0,0,0,0,0.0,0
Symphalangus syndactylus,383,2095.5,48,34,47,5.471279373368146,1632,5.471279373368146,7.648024566610817,5.950642552587727,118,395.1949152542373,0.7067941474721136,118,0,0,0.07903549899531145,1
Syrmaticus ellioti,452,3884.0,73,25,48,8.5929203539823,1825,8.5929203539823,8.264878262801748,6.115892125483034,0,0.0,0.0,0,0,0,0.0,0
Syrmaticus mikado,378,1613.0,59,18,44,4.267195767195767,1062,4.267195767195767,7.3864708488298945,5.937536205082426,0,0.0,0.0,0,0,0,0.0,0
Testudinidae spp.,1991,163179.521,48,124,49,81.9585740833752,5952,81.9585740833752,12.002612357770928,7.596894438144544,0,0.0,0.0,0,0,0,0.0,0
Testudo graeca,6383,1630171.65,103,100,49,255.392707190976,10300,255.392707190976,14.30419648741919,8.761550139129644,56,433.64285714285717,1.0,56,0,0,0.03750837240455459,1
Testudo horsfieldii,7713,5184079.0,102,68,48,672.1222611175937,6936,672.1222611175937,15.46110294899394,8.950792138768174,56,433.64285714285717,1.0,56,0,0,0.03750837240455459,1
Testudo marginata,2100,79311.0,45,39,48,37.76714285714286,1755,37.76714285714286,11.281144720260356,7.650168700845001,0,0.0,0.0,0,0,0,0.0,0
Testudo spp.,290,52697.0,23,67,43,181.71379310344827,1541,181.71379310344827,10.872332783145172,5.673323267171493,0,0.0,0.0,0,0,0,0.0,0
Ursus arctos,57610,1992337.5823000001,143,122,49,34.583190111091824,17446,34.583190111091824,14.504819673717378,10.961468800673332,947,489.68004223864835,0.46311150601320294,947,1,1,0.6342933690555927,1
Varanus dumerilii,5036,42236.0,55,21,49,8.3868149324861,1155,8.3868149324861,10.651051893130637,8.52456594574565,0,0.0,0.0,0,0,0,0.0,0
Varanus spp.,7663,6152848.1459334,77,129,48,802.9294200617774,9933,802.9294200617774,15.632425808265145,8.944289319650697,0,0.0,0.0,0,0,0,0.0,0
Varanus timorensis,1445,41806.0,41,19,44,28.931487889273356,779,28.931487889273356,10.640819068607131,7.27655640271871,0,0.0,0.0,0,0,0,0.0,0
Vicugna vicugna,64401,1552566.973670636,112,52,49,24.107808476120496,5824,24.107808476120496,14.255420875194035,11.07289996751084,115,442.44347826086954,0.7225019069412663,115,0,0,0.07702612190221031,1
Vulpes zerda,1249,16575.0,68,46,45,13.270616493194556,3128,13.270616493194556,9.71571114505921,7.1308988302963465,293,419.77474402730377,0.8042451727523493,293,0,0,0.19624916275954454,1
Vultur gryphus,436,3254.0,45,35,44,7.463302752293578,1575,7.463302752293578,8.08794755464267,6.07993319509559,0,0.0,0.0,0,0,0,0.0,0
Accipiter gentilis,4796,16994.1,76,56,47,3.543390325271059,4256,3.543390325271059,9.74068034619646,8.475746001502063,0,0.0,0.0,0,0,0,0.0,0
Accipiter nisus,806,6446.0,47,52,47,7.997518610421836,2444,7.997518610421836,8.77137018531062,6.693323668269949,803,537.1855541718555,0.6081247690238911,803,1,1,0.5378432685867381,1
Aegypius monachus,367,25557.0,47,53,46,69.6376021798365,2491,69.6376021798365,10.148705658168648,5.908082938168931,684,581.3728070175439,0.72720111650527,684,0,1,0.4581379772270596,1
Amazona leucocephala,1125,4707.0,77,53,46,4.184,4081,4.184,8.457018468380168,7.026426808699636,0,0.0,0.0,0,0,0,0.0,0
Amblyrhynchus cristatus,146,14057.0,9,10,31,96.28082191780823,90,96.28082191780823,9.55094690773585,4.990432586778736,0,0.0,0.0,0,0,0,0.0,0
Anas laysanensis,125,515.0,27,12,33,4.12,324,4.12,6.246106765481563,4.836281906951478,0,0.0,0.0,0,0,0,0.0,0
Antaresia childreni,378,2493.0,33,17,45,6.595238095238095,561,6.595238095238095,7.821643126239982,5.937536205082426,0,0.0,0.0,0,0,0,0.0,0
Aonyx cinereus,1045,2681.0,55,40,47,2.5655502392344496,2200,2.5655502392344496,7.894318063841624,6.952728644624869,0,0.0,0.0,0,0,0,0.0,0
Aotus trivirgatus,461,7754.5,38,25,41,16.821041214750544,950,16.821041214750544,8.956157548064805,6.135564891081739,222,331.036036036036,0.44763768293180056,222,0,0,0.14869390488948425,1
Aquila audax,108,485.0,18,13,37,4.4907407407407405,234,4.4907407407407405,6.186208623900494,4.6913478822291435,0,0.0,0.0,0,0,0,0.0,0
Aquila chrysaetos,6034,91095.746666667,82,75,46,15.09707435642476,6150,15.09707435642476,11.41967737093822,8.705331133531631,803,537.1855541718555,0.6081247690238911,803,1,1,0.5378432685867381,1
Aquila rapax,536,2151.0,55,62,44,4.013059701492537,3410,4.013059701492537,7.674152921281675,6.285998094508865,0,0.0,0.0,0,0,0,0.0,0
Arapaima gigas,14326,6940103.255,77,36,46,484.44110393689795,2772,484.44110393689795,15.752827354704447,9.569901147893372,0,0.0,0.0,0,0,0,0.0,0
Arctocephalus pusillus,6535,4529187.071,84,48,47,693.0661164498853,4032,693.0661164498853,15.32605324762009,8.785080636539838,0,0.0,0.0,0,0,0,0.0,0
Arctocephalus spp.,205,47438.07,23,41,42,231.40521951219512,943,231.40521951219512,10.767201429769502,5.327876168789581,0,0.0,0.0,0,0,0,0.0,0
Astrapia stephaniae,43,949.008,12,4,18,22.069953488372093,48,22.069953488372093,6.856470405611761,3.784189633918261,0,0.0,0.0,0,0,0,0.0,0
Ateles paniscus,209,788.0,39,28,40,3.770334928229665,1092,3.770334928229665,6.670766320845874,5.3471075307174685,231,380.3073593073593,0.5603990212685865,231,0,0,0.15472203616878769,1
Balaena spp.,43,649.0,13,14,17,15.093023255813954,182,15.093023255813954,6.476972362889683,3.784189633918261,0,0.0,0.0,0,0,0,0.0,0
Bettongia penicillata,113,207948.0,19,13,32,1840.2477876106195,247,1840.2477876106195,12.245048136311214,4.736198448394496,0,0.0,0.0,0,0,0,0.0,0
Blastocerus dichotomus,46,1387.0,13,11,20,30.152173913043477,143,30.152173913043477,7.23561914106675,3.8501476017100584,282,403.1276595744681,0.8128265313848717,282,0,0,0.18888144675150703,0
Boa spp.,25,749.0,10,14,12,29.96,140,29.96,6.620073206530356,3.258096538021482,0,0.0,0.0,0,0,0,0.0,0
Boidae spp.,1633,436171.357,40,96,45,267.0981977954685,3840,267.0981977954685,12.985792758435275,7.3987862754199485,0,0.0,0.0,0,0,0,0.0,0
Bos gaurus,181,2658.0,33,21,41,14.685082872928177,693,14.685082872928177,7.88570539124302,5.204006687076795,55,342.4909090909091,1.0,55,0,0,0.036838580040187544,1
Bothrochilus boa,268,1323.0,27,13,37,4.936567164179104,351,4.936567164179104,7.188412736496954,5.594711379601839,0,0.0,0.0,0,0,0,0.0,0
Bubo bubo,3529,38370.5,84,64,47,10.8729101728535,5376,10.8729101728535,10.555070275518323,8.169053149927343,582,607.044673539519,0.8527186803177363,582,0,1,0.3898191560616209,1
Cacatua tenuirostris,510,1946.0,55,26,46,3.815686274509804,1430,3.815686274509804,7.5740450053721995,6.236369590203704,0,0.0,0.0,0,0,0,0.0,0
Calabaria reinhardtii,3107,51112.0,61,28,46,16.450595429674927,1708,16.450595429674927,10.841794146967922,8.041734711487537,0,0.0,0.0,0,0,0,0.0,0
Callithrix argentata,319,1024.0,36,22,46,3.2100313479623823,792,3.2100313479623823,6.932447891572509,5.768320995793772,0,0.0,0.0,0,0,0,0.0,0
Callithrix jacchus,7335,389610.3258,118,59,48,53.11660883435583,6962,53.11660883435583,12.872904920656525,8.9005490139363,509,310.69941060903733,0.3700091270516529,509,0,0,0.34092431346282653,1
Candoia carinata,4518,70452.0,62,31,44,15.593625498007968,1922,15.593625498007968,11.162701099812656,8.41604600941128,0,0.0,0.0,0,0,0,0.0,0
Canis lupus,65278,576258.3068,125,99,47,8.827756775636509,12375,8.827756775636509,13.264313023791642,11.086425670893206,1414,359.9151343705799,0.2391212733648251,1414,1,1,0.9470864032150034,1
Caracara plancus,292,1197.2829,39,32,43,4.100283904109589,1248,4.100283904109589,7.0886448943705105,5.680172609017068,549,627.8397085610201,0.9303511361067901,549,0,1,0.36771600803750837,1
Casarea dussumieri,39,593.0,5,6,18,15.205128205128204,30,15.205128205128204,6.386879319362645,3.6888794541139363,0,0.0,0.0,0,0,0,0.0,0
Catreus wallichii,238,8730.0,42,20,38,36.680672268907564,840,36.680672268907564,9.074635189810808,5.476463551931511,0,0.0,0.0,0,0,0,0.0,0
Cebus albifrons,293,3187.601,39,27,40,10.879184300341297,1053,10.879184300341297,8.067337541590478,5.683579767338681,155,322.80645161290323,0.60670297444491,155,0,0,0.10381781647689216,1
Cebus apella,2060,23771.6055,99,64,48,11.53961432038835,6336,11.53961432038835,10.076289167304688,7.630946580890459,0,0.0,0.0,0,0,0,0.0,0
Cebus spp.,98,1026.62,22,20,30,10.475714285714284,440,10.475714285714284,6.935000727872333,4.59511985013459,0,0.0,0.0,0,0,0,0.0,0
Cercocebus torquatus,238,3945.9,39,31,39,16.57941176470588,1209,16.57941176470588,8.280685739643895,5.476463551931511,105,216.52380952380952,0.9119047619047619,105,0,0,0.07032819825853985,1
Cercopithecus ascanius,229,3156.45,49,32,43,13.783624454148471,1568,13.783624454148471,8.05752001878652,5.438079308923196,729,513.7517146776406,0.5693295045146897,729,0,1,0.4882786336235767,1
Cercopithecus cephus,199,7731.0,33,21,44,38.84924623115578,693,38.84924623115578,8.953122840328222,5.298317366548036,109,210.45871559633028,0.8642541624193001,109,0,0,0.07300736771600803,1
Cercopithecus mitis,375,7307.283333333,48,38,45,19.486088888888,1824,19.486088888888,8.896763687043695,5.929589143389895,130,271.53076923076924,0.6807394156231366,130,0,0,0.087073007367716,1
Cercopithecus neglectus,527,2783.35,65,55,47,5.281499051233396,3575,5.281499051233396,7.93176973194322,6.269096283706261,238,308.69747899159665,0.42495479204339964,238,0,0,0.15941058271935699,1
Cercopithecus nictitans,320,6587.6,44,36,45,20.58625,1584,20.58625,8.793096161831723,5.771441123130016,434,426.7027649769585,0.5046668298549398,434,0,0,0.29068988613529806,1
Cercopithecus petaurista,415,4506.0,54,30,47,10.857831325301206,1620,10.857831325301206,8.413387022690648,6.030685260261263,36,345.1111111111111,1.0,36,0,0,0.024112525117213665,1
Cercopithecus spp.,479,5341.8,28,40,44,11.151983298538623,1120,11.151983298538623,8.58350513910295,6.173786103901937,0,0.0,0.0,0,0,0,0.0,0
Chamaeleo chamaeleon,382,19360.0,35,46,46,50.68062827225131,1610,50.68062827225131,9.871016012389166,5.948034989180646,0,0.0,0.0,0,0,0,0.0,0
Chamaeleo spp.,734,47100.0,28,59,43,64.16893732970027,1652,64.16893732970027,10.76004951120163,6.5998704992128365,0,0.0,0.0,0,0,0,0.0,0
Chelonoidis denticulatus,5120,88855.0,71,46,48,17.3544921875,3266,17.3544921875,11.394772360846956,8.54110501146255,0,0.0,0.0,0,0,0,0.0,0
Chelonoidis niger,318,13283.05,32,23,43,41.77059748427673,736,41.77059748427673,9.494319346416082,5.765191102784844,0,0.0,0.0,0,0,0,0.0,0
Chersina angulata,926,8410.0,41,23,44,9.08207343412527,943,9.08207343412527,9.037295651962438,6.831953565565855,0,0.0,0.0,0,0,0,0.0,0
Chilabothrus angulifer,376,2585.0,41,27,46,6.875,1107,6.875,7.857867559331803,5.932245187448011,0,0.0,0.0,0,0,0,0.0,0
Chilabothrus striatus,560,10918.0,36,26,39,19.49642857142857,936,19.49642857142857,9.298259670014065,6.329720905522696,0,0.0,0.0,0,0,0,0.0,0
Chinchilla spp.,841,457267.2,21,25,25,543.7184304399525,525,543.7184304399525,13.033025368632119,6.7357800142423265,0,0.0,0.0,0,0,0,0.0,0
Chlorocebus aethiops,36601,363447252.0868165,155,106,48,9929.98147828793,16430,9929.98147828793,19.711144735981687,10.507858162705228,519,308.0558766859345,0.35648447787176113,519,0,0,0.347622237106497,1
Circus aeruginosus,159,620.0,27,36,43,3.89937106918239,972,3.89937106918239,6.431331081933479,5.075173815233827,699,553.5736766809728,0.6962381789785653,699,0,1,0.4681848626925653,0
Circus cyaneus,142,329.01800000000003,19,20,42,2.3170281690140846,380,2.3170281690140846,5.799147198427522,4.962844630259907,0,0.0,0.0,0,0,0,0.0,0
Cnemophilus macgregorii,13,43.0,4,3,9,3.3076923076923075,12,3.3076923076923075,3.784189633918261,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Colobus guereza,1386,8008.712,75,54,48,5.7782914862914865,4050,5.7782914862914865,8.988410084359826,7.234898420314831,225,294.9377777777778,0.4687698412698413,225,0,0,0.1507032819825854,1
Colobus polykomos,288,17556.56,33,34,41,60.96027777777778,1122,60.96027777777778,9.773239905370353,5.666426688112432,69,286.4782608695652,1.0,69,0,0,0.046215673141326186,1
Colobus spp.,154,2192.0,26,35,36,14.233766233766234,910,14.233766233766234,7.693025748417888,5.043425116919247,0,0.0,0.0,0,0,0,0.0,0
Columbidae spp.,34,8783.0,14,14,10,258.3235294117647,196,258.3235294117647,9.080687163749312,3.5553480614894135,0,0.0,0.0,0,0,0,0.0,0
Conolophus spp.,37,1051.0,5,13,14,28.405405405405407,65,28.405405405405407,6.9584483932976555,3.6375861597263857,0,0.0,0.0,0,0,0,0.0,0
Corallus cookii,69,2370.0,18,12,22,34.34782608695652,216,34.34782608695652,7.771067086065406,4.248495242049359,0,0.0,0.0,0,0,0,0.0,0
Corallus hortulanus,8752,180150.5,79,46,47,20.583923674588664,3634,20.583923674588664,12.101553442536247,9.077151777732437,0,0.0,0.0,0,0,0,0.0,0
Crocodylidae spp.,3487,267825.338,40,100,47,76.80680757097791,4000,76.80680757097791,12.498094056917775,8.15708378502887,0,0.0,0.0,0,0,0,0.0,0
Cryptoprocta ferox,252,5267.87,23,16,37,20.90424603174603,368,20.90424603174603,8.569571197291513,5.53338948872752,0,0.0,0.0,0,0,0,0.0,0
Cyclura cornuta,438,3546.0,41,23,45,8.095890410958905,943,8.095890410958905,8.173857454773621,6.0844994130751715,0,0.0,0.0,0,0,0,0.0,0
Cyclura spp.,23,905.0,5,10,14,39.34782608695652,50,39.34782608695652,6.80903930604298,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Dama dama,133,9919.5,25,21,31,74.5827067669173,525,74.5827067669173,9.202358602234526,4.897839799950911,673,421.9138187221397,0.3992915516875398,673,0,1,0.4507702612190221,0
Dermochelys coriacea,649,46008.361,28,70,47,70.89115716486903,1960,70.89115716486903,10.736600154767915,6.476972362889683,0,0.0,0.0,0,0,0,0.0,0
Diphyllodes respublica,5,17.0,5,5,5,3.4,25,3.4,2.8903717578961645,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Dracaena guianensis,2416,589014.709,54,31,48,243.79747889072848,1674,243.79747889072848,13.286208132906252,7.790282380703483,0,0.0,0.0,0,0,0,0.0,0
Dugong dugon,178,16209.640000048,23,31,45,91.06539325869663,713,91.06539325869663,9.693423095754655,5.187385805840755,0,0.0,0.0,0,0,0,0.0,0
Elephantidae spp.,31357,305932.986566673,127,169,47,9.75644948708974,21463,9.75644948708974,12.631124627487145,10.353224696920396,0,0.0,0.0,0,0,0,0.0,0
Enhydra lutris,302,3890.0,25,17,47,12.880794701986755,425,12.880794701986755,8.266421472984554,5.713732805509369,83,444.0,1.0,83,0,0,0.055592766242464835,1
Epicrates cenchria,8162,72223.9,86,70,47,8.848799313893652,6020,8.848799313893652,11.187540140771345,9.007367027451355,0,0.0,0.0,0,0,0,0.0,0
Epicrates maurus,1047,10273.5,46,38,46,9.812320916905444,1748,9.812320916905444,9.237420376379925,6.954638864880987,0,0.0,0.0,0,0,0,0.0,0
Equus hemionus,271,4629.2,40,34,46,17.081918819188193,1360,17.081918819188193,8.440355342691612,5.605802066295998,0,0.0,0.0,0,0,0,0.0,0
